x_axis, y_axis
94, 9
33, 71
21, 52
42, 33
66, 60
67, 8
90, 75
44, 24
73, 58
29, 57
42, 49
14, 63
44, 9
52, 4
32, 93
73, 20
46, 44
84, 61
99, 24
33, 48
14, 14
77, 33
6, 99
41, 65
45, 24
51, 1
51, 24
59, 22
95, 16
20, 48
14, 38
49, 10
52, 29
16, 44
24, 39
39, 32
60, 93
44, 79
28, 97
92, 28
31, 47
53, 9
19, 68
99, 49
64, 71
12, 39
55, 10
67, 14
61, 76
9, 83
51, 62
76, 85
5, 11
42, 58
61, 45
33, 48
40, 58
43, 98
58, 77
26, 97
77, 28
58, 11
85, 35
81, 43
98, 87
95, 10
41, 91
61, 2
57, 79
82, 74
11, 2
60, 42
74, 5
22, 48
75, 46
80, 72
85, 93
24, 66
34, 19
7, 21
3, 64
51, 65
49, 46
13, 44
77, 70
13, 27
81, 64
40, 29
74, 80
1, 54
77, 79
66, 12
26, 11
27, 81
33, 15
48, 28
91, 52
29, 67
40, 96
83, 32
45, 25
58, 31
91, 36
48, 86
0, 73
37, 5
97, 19
97, 2
96, 71
82, 44
51, 6
39, 60
36, 5
7, 4
28, 99
10, 68
53, 68
66, 66
23, 34
23, 27
23, 50
98, 92
48, 4
57, 99
62, 43
72, 21
53, 21
21, 19
90, 77
65, 50
44, 67
99, 82
26, 54
3, 51
96, 8
57, 97
55, 55
50, 33
98, 49
96, 96
91, 38
43, 35
85, 69
40, 29
14, 36
84, 7
21, 68
21, 0
60, 44
48, 43
58, 93
6, 7
97, 42
70, 34
75, 50
44, 1
3, 90
21, 79
78, 6
67, 73
40, 7
74, 77
12, 37
52, 39
95, 0
36, 57
10, 86
19, 80
12, 22
88, 61
94, 20
53, 47
54, 68
58, 57
90, 18
48, 59
62, 35
21, 46
31, 27
14, 32
5, 6
6, 21
52, 43
6, 30
25, 48
45, 53
6, 40
66, 26
40, 11
4, 36
55, 39
77, 8
44, 78
71, 9
14, 70
64, 68
16, 18
89, 43
53, 5
18, 63
49, 13
86, 46
81, 46
5, 43
31, 82
98, 40
74, 81
91, 68
57, 23
20, 9
12, 77
95, 64
52, 32
13, 13
46, 52
60, 4
30, 80
69, 30
7, 29
89, 3
21, 59
90, 57
22, 5
94, 54
44, 24
48, 3
8, 57
64, 63
1, 83
37, 27
55, 70
25, 49
26, 37
8, 28
18, 71
76, 15
13, 43
84, 78
78, 2
9, 11
2, 70
70, 56
50, 55
46, 52
7, 70
3, 34
32, 59
54, 41
4, 73
34, 2
45, 2
28, 28
23, 89
10, 52
90, 11
43, 6
98, 76
4, 59
23, 26
13, 7
89, 97
24, 9
38, 53
22, 72
65, 81
82, 81
98, 76
5, 90
10, 69
14, 81
53, 51
91, 37
4, 97
81, 69
35, 28
41, 64
86, 48
89, 53
32, 75
49, 8
92, 88
8, 19
64, 83
80, 25
33, 56
84, 22
20, 88
55, 78
60, 69
66, 79
33, 40
35, 17
23, 86
93, 18
94, 7
34, 45
27, 8
24, 69
34, 78
78, 49
31, 30
90, 29
37, 20
96, 38
57, 78
9, 8
45, 6
84, 33
3, 71
99, 49
73, 90
14, 80
67, 18
63, 96
60, 35
49, 95
27, 19
55, 13
98, 93
1, 55
55, 44
23, 18
38, 4
43, 3
28, 10
13, 68
58, 57
52, 18
90, 63
68, 97
29, 33
51, 76
62, 51
49, 27
34, 34
85, 6
14, 43
84, 61
19, 38
33, 8
41, 27
0, 61
72, 71
46, 94
5, 85
3, 66
65, 60
76, 67
48, 46
10, 75
17, 15
14, 49
59, 47
55, 38
40, 63
72, 18
92, 62
8, 12
94, 12
65, 28
27, 75
93, 64
60, 45
82, 12
47, 20
88, 53
94, 45
48, 84
69, 86
38, 0
41, 19
27, 9
33, 89
30, 43
7, 68
7, 1
72, 51
89, 33
22, 10
66, 58
81, 19
14, 6
51, 76
20, 47
80, 41
54, 59
19, 11
98, 12
38, 70
84, 93
66, 66
88, 55
86, 62
53, 17
55, 61
54, 10
59, 83
96, 17
90, 44
31, 19
34, 60
35, 34
13, 92
16, 80
41, 19
21, 16
98, 17
47, 21
92, 15
72, 25
62, 83
17, 18
35, 29
35, 14
40, 32
70, 69
30, 98
60, 15
19, 90
76, 86
9, 5
57, 1
21, 98
87, 71
65, 29
1, 4
70, 81
12, 83
86, 58
76, 10
93, 57
65, 16
17, 85
97, 58
34, 48
90, 42
31, 71
31, 23
89, 43
32, 94
31, 16
18, 48
85, 29
49, 90
19, 90
73, 62
60, 82
58, 19
6, 13
85, 3
16, 94
63, 44
41, 81
84, 18
64, 78
11, 97
92, 79
22, 26
67, 56
82, 65
3, 26
82, 59
55, 53
97, 92
1, 54
32, 13
80, 36
3, 45
55, 93
71, 80
17, 63
74, 34
75, 43
38, 38
35, 52
27, 60
20, 32
86, 30
6, 65
62, 39
70, 0
42, 43
6, 76
45, 47
45, 56
87, 82
39, 71
18, 55
5, 9
59, 93
93, 96
3, 57
53, 46
37, 81
84, 45
12, 25
22, 28
64, 33
83, 59
7, 24
27, 32
32, 30
98, 88
59, 84
6, 30
12, 15
81, 16
97, 8
84, 13
24, 58
69, 68
60, 59
26, 95
72, 24
73, 42
68, 65
82, 41
85, 31
4, 37
4, 19
26, 16
41, 73
57, 69
58, 84
27, 47
70, 32
25, 93
67, 13
44, 47
61, 1
4, 84
75, 48
0, 36
17, 96
5, 29
73, 64
82, 62
24, 36
94, 46
9, 66
88, 15
50, 9
14, 26
67, 56
95, 65
76, 61
77, 66
67, 31
44, 98
19, 61
11, 37
29, 72
41, 2
10, 50
10, 5
95, 46
38, 41
37, 67
32, 8
14, 23
42, 28
62, 2
16, 37
32, 76
46, 57
63, 35
39, 97
35, 30
13, 82
84, 46
23, 28
44, 66
25, 50
72, 15
60, 26
57, 1
99, 6
38, 46
25, 82
88, 93
27, 43
81, 77
84, 33
48, 55
79, 73
52, 71
23, 1
62, 73
1, 19
56, 84
55, 54
34, 45
76, 72
2, 75
82, 14
83, 10
35, 54
74, 91
15, 7
19, 24
40, 88
59, 36
78, 20
47, 0
79, 66
71, 33
54, 11
97, 16
34, 46
55, 4
53, 96
25, 69
16, 54
43, 49
98, 95
37, 24
90, 46
23, 5
61, 23
32, 77
13, 57
28, 87
10, 52
60, 46
74, 62
50, 67
30, 80
38, 47
9, 96
47, 45
37, 83
84, 28
15, 40
1, 92
3, 47
51, 64
2, 44
29, 98
52, 80
70, 26
49, 52
68, 43
1, 81
40, 99
60, 70
85, 61
53, 0
23, 0
21, 49
77, 94
68, 8
31, 6
26, 19
71, 32
63, 84
7, 22
3, 71
24, 87
33, 70
45, 33
66, 69
2, 72
74, 60
7, 17
78, 61
75, 48
57, 8
8, 19
94, 6
56, 76
97, 97
5, 12
29, 30
86, 9
94, 90
97, 99
46, 94
22, 67
59, 41
12, 24
98, 28
96, 5
38, 68
68, 95
32, 61
44, 82
4, 93
1, 52
55, 65
31, 58
87, 0
16, 16
32, 71
7, 94
42, 84
3, 10
32, 43
85, 41
92, 81
14, 39
81, 16
18, 18
97, 88
6, 64
64, 28
17, 41
20, 47
85, 12
86, 99
35, 42
7, 22
13, 9
99, 44
15, 83
99, 95
59, 23
35, 32
80, 62
28, 89
5, 51
19, 2
86, 68
90, 60
52, 98
44, 23
9, 31
80, 22
60, 27
27, 45
5, 65
31, 20
39, 70
91, 85
68, 9
3, 48
79, 35
36, 42
92, 17
5, 63
53, 63
86, 29
93, 39
53, 68
73, 95
36, 84
55, 7
87, 60
60, 62
33, 78
7, 10
11, 54
51, 22
63, 39
48, 28
18, 25
76, 91
26, 68
62, 53
28, 57
63, 41
33, 4
8, 21
44, 67
57, 74
36, 71
71, 29
86, 43
60, 92
94, 15
1, 16
95, 27
30, 11
32, 1
89, 38
91, 25
99, 98
34, 57
44, 39
29, 22
93, 31
95, 46
83, 31
89, 38
62, 12
8, 33
40, 21
4, 55
58, 66
67, 75
51, 39
6, 98
25, 27
20, 30
89, 72
28, 45
70, 92
86, 85
32, 97
17, 10
45, 73
28, 43
13, 66
31, 19
59, 5
61, 13
62, 1
37, 64
90, 69
4, 0
53, 82
13, 24
74, 54
38, 86
20, 51
36, 68
86, 61
11, 44
84, 57
18, 98
46, 8
99, 43
27, 22
92, 79
13, 21
37, 13
97, 97
88, 70
39, 90
49, 92
29, 31
44, 68
15, 36
55, 78
7, 97
30, 8
24, 31
44, 41
28, 24
0, 85
63, 42
27, 84
19, 29
74, 1
40, 5
7, 55
15, 67
45, 53
21, 58
40, 42
26, 27
44, 95
91, 73
76, 3
29, 51
99, 64
76, 71
90, 28
66, 41
8, 48
11, 16
51, 17
32, 98
70, 13
68, 15
89, 31
2, 97
62, 55
74, 74
63, 45
9, 92
66, 16
83, 90
27, 11
74, 17
70, 83
81, 66
50, 21
74, 3
0, 78
45, 94
54, 4
64, 53
54, 78
76, 34
53, 21
16, 35
55, 51
75, 89
19, 32
34, 73
37, 81
47, 52
10, 45
42, 67
33, 25
42, 69
27, 73
83, 61
24, 17
59, 61
89, 73
56, 31
74, 21
87, 77
53, 23
75, 82
58, 96
62, 82
2, 62
44, 64
60, 18
42, 14
78, 21
77, 44
95, 81
45, 39
59, 2
93, 3
78, 70
9, 3
75, 76
81, 33
60, 71
53, 64
18, 24
10, 66
80, 70
48, 42
19, 41
31, 50
27, 53
50, 23
59, 64
85, 61
93, 3
19, 11
56, 1
28, 10
72, 67
58, 9
56, 73
40, 85
32, 33
31, 71
86, 3
52, 48
57, 37
31, 63
85, 94
39, 55
60, 93
46, 14
1, 99
50, 92
81, 20
2, 64
17, 73
72, 28
51, 5
98, 11
53, 41
46, 39
65, 22
72, 43
54, 49
97, 48
4, 2
53, 99
66, 70
23, 90
6, 25
77, 71
46, 70
74, 88
54, 75
94, 79
73, 74
15, 4
60, 82
84, 60
50, 87
38, 14
37, 32
48, 48
10, 37
81, 98
1, 36
69, 50
78, 78
70, 50
51, 79
26, 38
31, 46
85, 69
0, 90
33, 10
82, 55
13, 62
72, 3
21, 97
71, 3
54, 71
85, 5
90, 10
24, 89
79, 33
72, 91
7, 64
39, 87
55, 98
27, 62
97, 18
88, 21
2, 81
75, 47
1, 6
61, 25
33, 34
92, 34
54, 73
77, 3
87, 46
32, 36
28, 30
43, 8
78, 8
35, 30
46, 74
48, 11
97, 22
30, 38
43, 65
95, 21
54, 10
50, 55
60, 43
38, 92
42, 74
13, 26
61, 23
63, 16
55, 15
61, 31
39, 11
25, 87
6, 86
43, 42
41, 19
37, 97
17, 72
80, 40
13, 79
76, 84
72, 94
71, 21
78, 83
53, 54
66, 96
96, 29
63, 96
38, 45
88, 57
54, 89
57, 20
76, 0
19, 27
30, 31
67, 11
8, 70
31, 7
71, 22
99, 69
85, 66
18, 89
28, 57
79, 52
52, 31
10, 43
92, 76
86, 4
25, 95
22, 20
21, 96
86, 69
2, 40
68, 99
46, 78
66, 43
68, 91
24, 2
8, 87
3, 4
97, 94
26, 54
40, 91
40, 91
45, 71
38, 60
26, 9
41, 38
9, 44
21, 27
79, 28
38, 90
79, 73
0, 61
34, 25
13, 47
9, 54
89, 1
35, 61
60, 13
94, 66
43, 81
76, 59
23, 47
19, 74
39, 35
16, 60
19, 54
26, 10
92, 76
73, 25
76, 45
3, 2
79, 15
87, 32
46, 67
3, 24
19, 16
83, 80
85, 75
43, 73
24, 82
92, 0
99, 2
36, 10
30, 30
97, 39
99, 48
60, 20
62, 1
25, 66
24, 88
73, 70
11, 5
96, 7
12, 80
14, 72
2, 9
98, 25
33, 13
65, 89
99, 2
49, 81
13, 38
50, 27
73, 6
69, 64
26, 54
0, 14
20, 24
75, 60
8, 62
23, 50
17, 22
60, 1
34, 97
38, 85
45, 4
34, 26
76, 3
72, 55
21, 24
29, 21
3, 13
26, 79
17, 40
96, 44
13, 43
70, 13
51, 6
47, 45
0, 26
8, 96
96, 52
30, 22
98, 27
23, 41
23, 13
20, 97
60, 30
11, 57
76, 90
76, 89
48, 76
47, 11
70, 56
9, 10
57, 3
41, 50
16, 56
33, 40
0, 15
92, 52
57, 49
12, 20
14, 69
35, 84
45, 87
30, 98
78, 78
44, 67
88, 45
32, 4
36, 53
35, 92
81, 40
19, 39
89, 35
76, 33
53, 95
3, 9
84, 92
18, 43
27, 48
43, 35
4, 87
78, 37
72, 3
21, 21
69, 33
48, 1
76, 78
34, 62
66, 90
27, 76
89, 3
12, 25
95, 86
75, 95
97, 51
77, 27
83, 46
49, 98
50, 33
13, 7
10, 72
67, 33
28, 71
10, 55
52, 15
14, 17
32, 35
99, 46
18, 15
85, 30
43, 14
94, 98
64, 9
21, 54
63, 45
7, 47
88, 37
90, 82
48, 30
5, 8
42, 94
21, 61
90, 14
16, 67
30, 96
94, 46
24, 99
12, 24
59, 77
28, 71
35, 17
24, 78
72, 22
41, 74
14, 99
67, 27
86, 7
65, 27
98, 95
75, 25
96, 2
37, 52
60, 41
81, 13
30, 53
3, 39
61, 82
90, 24
76, 60
4, 85
70, 96
23, 26
92, 1
35, 20
21, 66
44, 50
82, 86
89, 97
49, 5
87, 15
13, 27
35, 52
34, 38
46, 64
79, 63
88, 75
51, 79
97, 48
53, 86
64, 28
89, 70
69, 38
90, 37
38, 22
0, 67
77, 51
50, 82
49, 23
86, 84
81, 13
69, 89
11, 59
32, 38
49, 5
6, 53
20, 45
53, 53
21, 54
18, 52
85, 38
1, 14
11, 68
63, 30
12, 14
58, 83
89, 41
24, 27
13, 98
9, 16
36, 52
5, 20
26, 16
67, 38
66, 55
45, 41
69, 33
3, 75
44, 25
42, 64
62, 95
94, 44
56, 4
2, 12
93, 10
94, 46
8, 75
30, 6
1, 10
96, 27
61, 40
39, 51
14, 93
39, 82
24, 93
63, 49
66, 34
63, 38
66, 13
69, 68
71, 15
47, 24
18, 15
11, 21
29, 19
49, 17
75, 26
97, 21
7, 62
55, 41
21, 91
27, 23
99, 0
2, 30
37, 18
41, 67
72, 1
20, 94
67, 10
90, 90
53, 75
33, 56
38, 50
4, 56
92, 19
81, 43
78, 43
31, 33
50, 4
84, 43
77, 21
64, 22
45, 11
41, 74
62, 61
89, 97
89, 2
37, 13
8, 88
13, 28
2, 77
15, 89
92, 55
53, 93
51, 50
16, 42
69, 13
6, 98
89, 62
5, 92
13, 31
25, 55
76, 86
39, 77
70, 12
63, 5
99, 15
36, 50
14, 23
76, 66
36, 28
57, 44
80, 39
83, 53
26, 84
11, 53
42, 61
30, 5
39, 72
40, 80
58, 62
9, 3
57, 31
44, 42
75, 68
24, 73
20, 20
61, 58
94, 83
5, 4
80, 87
3, 37
30, 13
11, 31
80, 85
17, 46
96, 45
84, 60
55, 20
25, 35
42, 87
31, 24
2, 31
50, 44
74, 82
49, 11
92, 50
51, 11
73, 41
27, 10
5, 79
9, 66
78, 62
84, 40
4, 75
34, 80
91, 39
31, 77
98, 54
6, 97
38, 64
58, 96
56, 40
53, 72
79, 82
92, 77
57, 6
21, 93
54, 57
79, 56
97, 19
14, 63
15, 46
76, 24
98, 54
92, 61
77, 8
62, 82
82, 47
56, 17
81, 80
6, 28
90, 18
60, 71
58, 93
47, 29
81, 55
32, 88
46, 30
76, 92
45, 72
96, 63
81, 36
27, 52
81, 57
11, 32
75, 23
6, 34
60, 82
87, 77
54, 51
34, 55
61, 46
43, 79
11, 66
67, 81
37, 65
1, 75
2, 20
27, 44
78, 37
48, 13
88, 18
50, 88
45, 34
5, 99
4, 58
41, 16
16, 17
75, 12
9, 65
3, 23
65, 64
78, 2
38, 26
42, 62
48, 52
76, 3
65, 80
14, 79
84, 46
61, 33
67, 32
35, 0
57, 86
50, 68
12, 78
68, 60
63, 58
8, 89
37, 71
83, 17
79, 8
9, 65
86, 55
30, 82
51, 26
80, 9
16, 60
80, 54
98, 12
12, 12
92, 30
24, 55
89, 3
27, 58
37, 13
34, 89
60, 15
17, 71
7, 61
30, 81
43, 37
23, 35
91, 1
1, 65
51, 78
2, 1
76, 74
72, 26
34, 58
92, 73
20, 65
31, 19
86, 80
4, 18
19, 58
33, 15
99, 48
70, 72
64, 5
67, 55
